table_schema,table_name,columns
public,referral_cleanup_audit,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""operation_type"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referral_ids"",""data_type"":""ARRAY"",""is_nullable"":""YES"",""default"":null},{""column_name"":""cleanup_counts"",""data_type"":""json"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_id"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""operation_timestamp"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""success"",""data_type"":""boolean"",""is_nullable"":""NO"",""default"":null},{""column_name"":""error_message"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,referral_credits,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""referring_agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""referred_agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""credit_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""15.00""},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""confirmed_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""credited_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""paid_out_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,referral_links,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""referral_code"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""referral_url"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""total_clicks"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""total_referrals"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""total_earnings"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'active'::character varying""},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""referred_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referred_phone"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_approval_status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""admin_rejection_reason"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_approved_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referred_user_registered"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""referred_user_registered_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null}]"
public,referral_tracking,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""referral_link_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""referral_code"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""clicked_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""visitor_ip"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""visitor_agent"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""converted"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""converted_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""new_agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referred_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referred_phone"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referred_agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_approval_status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""admin_rejection_reason"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_approved_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""referred_user_registered"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""referred_user_registered_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null}]"
public,referrals,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""service_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""client_name"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""client_phone"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":""'pending'::text""},{""column_name"":""commissionpaid"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""commission_paid"",""data_type"":""boolean"",""is_nullable"":""NO"",""default"":""false""},{""column_name"":""allow_direct_contact"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0.00""},{""column_name"":""commission_paid_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,saved_posts,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""user_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""post_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""qa_post_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""post_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""saved_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""channel_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null}]"
public,savings_plan_history,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""savings_plan_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""field_name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""old_value"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""new_value"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""changed_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""changed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,savings_plans,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""interest_rate"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""minimum_amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""maximum_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""duration_months"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":null},{""column_name"":""early_withdrawal_penalty"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,savings_summary,"[{""column_name"":""plan_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_accounts"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_principal"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_balance"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""total_interest"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""avg_return_rate"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null}]"
public,savings_transactions,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_savings_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""transaction_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""balance_after"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""reference_number"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,services,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""title"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""materials_link"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""service_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'referral'::character varying""},{""column_name"":""product_cost"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,storage_quotas,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""user_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""channel_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""max_storage_bytes"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":""536870912""},{""column_name"":""retention_days"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""90""},{""column_name"":""auto_cleanup_enabled"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,system_performance_metrics,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""uuid_generate_v4()""},{""column_name"":""date"",""data_type"":""date"",""is_nullable"":""NO"",""default"":null},{""column_name"":""hour"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":null},{""column_name"":""page_views"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""unique_visitors"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""sessions"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""avg_session_duration"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""api_calls"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""api_errors"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""avg_response_time"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""active_agents"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""concurrent_users"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,teacher_approvals,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""qualifications"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""experience_years"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""bio"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""expertise_areas"",""data_type"":""ARRAY"",""is_nullable"":""YES"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""approved_by"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""approval_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""approved_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""}]"
public,teaching_channels,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""name"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""category"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_by"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""is_active"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""is_public"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""max_members"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""100""},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""CURRENT_TIMESTAMP""},{""column_name"":""image_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,transaction_clearing_audit,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""operation_type"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""cleared_counts"",""data_type"":""json"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_id"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""operation_timestamp"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""success"",""data_type"":""boolean"",""is_nullable"":""NO"",""default"":null},{""column_name"":""error_message"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null}]"
public,video_comments,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""content"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,video_saves,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""agent_id"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,video_shares,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""video_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""shared_by"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""shared_with"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,videos,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""channel_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""created_by"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""title"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""video_url"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""thumbnail_url"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""duration"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":null},{""column_name"":""file_size"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""width"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""576""},{""column_name"":""height"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""1024""},{""column_name"":""status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":""'processing'::text""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""view_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""comment_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""save_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""share_count"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":""0""},{""column_name"":""is_published"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""true""},{""column_name"":""is_deleted"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""deleted_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null}]"
public,wallet_topups,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""text"",""is_nullable"":""YES"",""default"":""'pending'::text""},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""approved_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""approved_by"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null}]"
public,wallet_transactions,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""transaction_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""reference_code"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""description"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""payment_method"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'manual'::character varying""},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""admin_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""approved_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""rejected_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null},{""column_name"":""source_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""source_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""processed_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,whatsapp_analytics,"[{""column_name"":""message_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""recipient_type"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""delivery_status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""message_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""sent_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""delivered_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""failed_count"",""data_type"":""bigint"",""is_nullable"":""YES"",""default"":null},{""column_name"":""delivery_rate_percent"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""message_date"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":null}]"
public,whatsapp_messages,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""recipient_phone"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""message_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""message_content"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""formatted_message"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""recipient_type"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""recipient_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""sent_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""delivery_status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""whatsapp_response"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""created_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp without time zone"",""is_nullable"":""YES"",""default"":""now()""}]"
public,wholesale_commission_summary,"[{""column_name"":""order_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""YES"",""default"":null},{""column_name"":""agent_name"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""product_name"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""quantity"",""data_type"":""integer"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_per_item"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_paid"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":null},{""column_name"":""order_status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""order_date"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":null}]"
public,wholesale_orders,"[{""column_name"":""id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":""gen_random_uuid()""},{""column_name"":""agent_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""product_id"",""data_type"":""uuid"",""is_nullable"":""NO"",""default"":null},{""column_name"":""quantity"",""data_type"":""integer"",""is_nullable"":""NO"",""default"":null},{""column_name"":""unit_price"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""total_amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""commission_amount"",""data_type"":""numeric"",""is_nullable"":""NO"",""default"":null},{""column_name"":""payment_method"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""payment_reference"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":null},{""column_name"":""delivery_address"",""data_type"":""text"",""is_nullable"":""NO"",""default"":null},{""column_name"":""delivery_phone"",""data_type"":""character varying"",""is_nullable"":""NO"",""default"":null},{""column_name"":""status"",""data_type"":""character varying"",""is_nullable"":""YES"",""default"":""'pending'::character varying""},{""column_name"":""admin_notes"",""data_type"":""text"",""is_nullable"":""YES"",""default"":null},{""column_name"":""commission_paid"",""data_type"":""boolean"",""is_nullable"":""YES"",""default"":""false""},{""column_name"":""created_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""updated_at"",""data_type"":""timestamp with time zone"",""is_nullable"":""YES"",""default"":""now()""},{""column_name"":""commission_per_item"",""data_type"":""numeric"",""is_nullable"":""YES"",""default"":""0""}]"
